time,MotorTorqueSet,MotorTorque,MotorVelocitySet,MotorVelocity,PropellerTorqueSet,PropellerTorque,PropellerVelocitySet,PropellerVelocity
32.368509,0,1.9992,1500,1499.7312,0.0238,0,0,-1000.2945
32.369509,0,1.9873,1500,1499.7312,0.0238,0.0119,0,-1000.2945
32.370509,0,1.9159,1500,1499.7312,0.0238,0.0357,0,-1000.2945
32.371524,0,1.9635,1500,1499.7312,0.0238,0.0357,0,-1000.2945
32.372512,0,2.023,1500,1499.7312,0.0238,0.0238,0,-1000.2945
32.373505,0,1.9754,1500,1499.7312,0.0238,0.0238,0,-1000.2945
32.374508,0,1.9397,1500,1499.7312,0.0238,0.0357,0,-1000.2945
32.375514,0,2.0587,1500,1499.7312,0.0238,0.0476,0,-1000.2945
32.376511,0,2.023,1500,1499.7312,0.0238,0.0357,0,-1000.2945
32.377512,0,2.023,1500,1499.7312,0.0238,0.0595,0,-1000.2945
32.378512,0,2.0349,1500,1499.7312,0.0238,0.0238,0,-1000.2945
32.379507,0,2.1182,1500,1499.7312,0.0238,0,0,-1000.2945
32.380508,0,2.1182,1500,1499.7312,0.0238,0.0238,0,-1000.2945
32.381532,0,2.0825,1500,1499.7312,0.0238,0.0357,0,-1000.2945
32.382515,0,2.0825,1500,1499.7312,0.0238,0.0476,0,-1000.2945
32.383518,0,2.1182,1500,1499.7312,0.0238,0.0357,0,-1000.2945
32.384509,0,2.1539,1500,1499.7312,0.0238,0.0357,0,-1000.2945
32.385508,0,2.1182,1500,1499.7312,0.0238,0.0119,0,-1000.2945
32.386515,0,2.1539,1500,1499.7312,0.0238,0.0119,0,-1000.2945
32.387509,0,2.2015,1500,1499.7312,0.0238,0.0238,0,-1000.2945
32.388508,0,2.2134,1500,1499.7312,0.0238,0.0476,0,-1000.2945
32.389511,0,2.1777,1500,1499.7312,0.0238,0.0238,0,-1000.2945
32.390509,0,2.1777,1500,1499.7312,0.0238,0.0119,0,-1000.2945
32.391526,0,2.2134,1500,1499.7312,0.0238,-0.0119,0,-1000.2945
32.392513,0,2.2491,1500,1499.7312,0.0238,0,0,-1000.2945
32.393508,0,2.1539,1500,1499.7312,0.0238,0,0,-1000.2945
32.394516,0,2.0706,1500,1499.7312,0.0238,0.0476,0,-1000.2945
32.39551,0,2.1539,1500,1499.7312,0.0238,0.0476,0,-1000.2945
32.396509,0,2.1539,1500,1499.7312,0.0238,0.0238,0,-1000.2945
32.397512,0,2.0944,1500,1499.7312,0.0238,0.0238,0,-1000.2945
32.398513,0,2.023,1500,1499.7312,0.0238,0.0238,0,-1000.2945
32.399522,0,2.1301,1500,1499.7312,0.0238,0,0,-1000.2945
32.400511,0,2.0587,1500,1499.7312,0.0238,0,0,-1000.2945
32.401526,0,1.9754,1500,1499.7312,0.0238,0.0476,0,-1000.2945
32.402514,0,2.0111,1500,1499.7312,0.0238,0.0357,0,-1000.2945
32.403507,0,2.0706,1500,1499.7312,0.0238,0.0119,0,-1000.2945
32.404507,0,1.9873,1500,1499.8517,0.0238,0.0119,0,-999.14178
32.405508,0,1.9635,1500,1499.8517,0.0238,0.0238,0,-999.14178
32.406506,0,1.9397,1500,1499.8517,0.0238,0.0357,0,-999.14178
32.407507,0,1.9754,1500,1499.8517,0.0238,0.0476,0,-999.14178
32.408507,0,2.0111,1500,1499.8517,0.0238,0.0357,0,-999.14178
32.409506,0,1.9873,1500,1499.8517,0.0238,0.0238,0,-999.14178
32.410507,0,1.9873,1500,1499.8517,0.0238,0.0238,0,-999.14178
32.411525,0,2.0349,1500,1499.8517,0.0238,0,0,-999.14178
32.412513,0,2.0825,1500,1499.8517,0.0238,0.0119,0,-999.14178
32.413507,0,1.9754,1500,1499.8517,0.0238,0.0476,0,-999.14178
32.414515,0,1.9754,1500,1499.8517,0.0238,0.0238,0,-999.14178
32.415514,0,2.1182,1500,1499.8517,0.0238,-0.0119,0,-999.14178
32.416514,0,2.0944,1500,1499.8517,0.0238,0.0238,0,-999.14178
32.417515,0,2.0825,1500,1499.8517,0.0238,0.0238,0,-999.14178
32.418514,0,2.1063,1500,1499.8517,0.0238,0.0357,0,-999.14178
32.419515,0,2.1896,1500,1499.8517,0.0238,0.0476,0,-999.14178
32.420521,0,2.1301,1500,1499.8517,0.0238,0.0238,0,-999.14178
32.42153,0,2.0825,1500,1499.8517,0.0238,0.0119,0,-999.14178
32.422513,0,2.142,1500,1499.8517,0.0238,0,0,-999.14178
32.423514,0,2.1896,1500,1499.8517,0.0238,0.0357,0,-999.14178
32.424515,0,2.1658,1500,1499.8517,0.0238,0.0714,0,-999.14178
32.425511,0,2.1539,1500,1499.8517,0.0238,0.0238,0,-999.14178
32.426508,0,2.1182,1500,1499.8517,0.0238,0.0119,0,-999.14178
32.427508,0,2.2253,1500,1499.8517,0.0238,0,0,-999.14178
32.428507,0,2.2134,1500,1499.8517,0.0238,0.0357,0,-999.14178
32.429507,0,2.1182,1500,1499.8517,0.0238,0.0119,0,-999.14178
32.430509,0,2.1539,1500,1499.8517,0.0238,0.0476,0,-999.14178
32.431524,0,2.1777,1500,1499.8517,0.0238,0.0476,0,-999.14178
32.432511,0,2.1658,1500,1499.8517,0.0238,0,0,-999.14178
32.433507,0,2.1301,1500,1499.8517,0.0238,0,0,-999.14178
32.434517,0,2.0706,1500,1499.8517,0.0238,0.0357,0,-999.14178
32.435515,0,2.1301,1500,1499.8517,0.0238,0.0238,0,-999.14178
32.436521,0,2.0587,1500,1499.8517,0.0238,0,0,-999.14178
32.43752,0,2.0111,1500,1499.8517,0.0238,0.0238,0,-999.14178
32.438518,0,1.9873,1500,1499.8517,0.0238,0.0238,0,-999.14178
32.439517,0,2.0825,1500,1499.8517,0.0238,0.0238,0,-999.14178
32.440517,0,2.0349,1500,1499.8517,0.0238,0.0119,0,-999.14178
32.441536,0,1.9754,1500,1499.8517,0.0238,0.0238,0,-999.14178
32.442517,0,1.9635,1500,1499.8517,0.0238,0.0238,0,-999.14178
32.443515,0,2.0349,1500,1499.8517,0.0238,0.0476,0,-999.14178
32.444521,0,1.9635,1500,1499.8517,0.0238,0.0357,0,-999.14178
32.445521,0,1.9754,1500,1499.8517,0.0238,0.0119,0,-999.14178
32.44652,0,1.9159,1500,1499.8517,0.0238,0.0238,0,-999.14178
32.447529,0,1.9754,1500,1499.8517,0.0238,0.0238,0,-999.14178
32.448515,0,1.9873,1500,1499.8517,0.0238,0.0119,0,-999.14178
32.449515,0,1.9278,1500,1499.8517,0.0238,0.0357,0,-999.14178
32.450512,0,1.9278,1500,1499.8517,0.0238,0.0238,0,-999.14178
32.453526,0,1.9873,1500,1499.8517,0.0238,0.0357,0,-999.14178
32.454525,0,1.9873,1500,1500.0949,0.0238,0.0238,0,-997.45943
32.455519,0,2.0944,1500,1500.0949,0.0238,0.0476,0,-997.45943
32.456521,0,2.0706,1500,1500.0949,0.0238,0.0476,0,-997.45943
32.457519,0,2.0468,1500,1500.0949,0.0238,-0.0119,0,-997.45943
32.458508,0,2.0944,1500,1500.0949,0.0238,0.0119,0,-997.45943
32.459516,0,2.1777,1500,1500.0949,0.0238,-0.0119,0,-997.45943
32.460524,0,2.1658,1500,1500.0949,0.0238,0.0476,0,-997.45943
32.461537,0,2.1182,1500,1500.0949,0.0238,0.0476,0,-997.45943
32.462523,0,2.142,1500,1500.0949,0.0238,0.0357,0,-997.45943
32.463526,0,2.1896,1500,1500.0949,0.0238,0.0119,0,-997.45943
32.46452,0,2.1896,1500,1500.0949,0.0238,0.0119,0,-997.45943
32.46551,0,2.2134,1500,1500.0949,0.0238,0.0238,0,-997.45943
32.466514,0,2.1896,1500,1500.0949,0.0238,0.0357,0,-997.45943
32.467607,0,2.2729,1500,1500.0949,0.0238,0.0357,0,-997.45943
32.468518,0,2.2729,1500,1500.0949,0.0238,0.0238,0,-997.45943
32.469519,0,2.1539,1500,1500.0949,0.0238,0.0119,0,-997.45943
32.470511,0,2.2134,1500,1500.0949,0.0238,-0.0119,0,-997.45943
32.471527,0,2.2729,1500,1500.0949,0.0238,0.0238,0,-997.45943
32.472515,0,2.3086,1500,1500.0949,0.0238,0.0119,0,-997.45943
32.473508,0,2.2253,1500,1500.0949,0.0238,0.0476,0,-997.45943
32.474508,0,2.1182,1500,1500.0949,0.0238,0.0476,0,-997.45943
32.475511,0,2.1896,1500,1500.0949,0.0238,0.0119,0,-997.45943
32.476508,0,2.2134,1500,1500.0949,0.024101903,0.0119,0,-997.45943
32.477509,0,2.1063,1500,1500.0949,0.024991785,0.0119,0,-997.45943
32.478507,0,2.1301,1500,1500.0949,0.026475953,0.0357,0,-997.45943
32.479506,0,2.1539,1500,1500.0949,0.028535248,0.0238,0,-997.45943
32.480514,0,2.1301,1500,1500.0949,0.031164196,0.0595,0,-997.45943
32.481533,0,2.0349,1500,1500.0949,0.034340901,-0.0238,0,-997.45943
32.482515,0,2.0587,1500,1500.0949,0.03804787,0.0119,0,-997.45943
32.483521,0,2.1182,1500,1500.0949,0.04226166,0.0119,0,-997.45943
32.484509,0,2.0468,1500,1500.0949,0.04695264,-0.0119,0,-997.45943
32.48551,0,2.0111,1500,1500.0949,0.05209463,0.0357,0,-997.45943
32.486516,0,1.9873,1500,1500.0949,0.05765074,0.0595,0,-997.45943
32.487509,0,1.9873,1500,1500.0949,0.06358884,0.0238,0,-997.45943
32.488508,0,2.0111,1500,1500.0949,0.06358884,0.0476,0,-997.45943
32.489509,0,1.9754,1500,1500.0949,0.07644322,0.0238,0,-997.45943
32.490509,0,1.9397,1500,1500.0949,0.08327382,0.0119,0,-997.45943
32.491532,0,2.023,1500,1500.0949,0.09031743,0.0595,0,-997.45943
32.492514,0,2.0111,1500,1500.0949,0.09752169,0.0595,0,-997.45943
32.49351,0,1.9635,1500,1500.0949,0.104839,0.0833,0,-997.45943
32.494508,0,1.9397,1500,1500.0949,0.11221819,0.0595,0,-997.45943
32.495512,0,2.0944,1500,1500.0949,0.1196069,0.0476,0,-997.45943
32.496509,0,2.0706,1500,1500.0949,0.12695158,0.0833,0,-997.45943
32.497508,0,1.9873,1500,1500.0949,0.12695158,0.0833,0,-997.45943
32.498508,0,2.0349,1500,1500.0949,0.14129703,0.0952,0,-997.45943
32.49952,0,2.1182,1500,1500.0949,0.1481907,0.0952,0,-997.45943
32.500509,0,2.0706,1500,1500.0949,0.154819,0.0833,0,-997.45943
32.501533,0,2.0944,1500,1500.0949,0.1611379,0.119,0,-997.45943
32.502509,0,2.0944,1500,1500.0949,0.1670879,0.0833,0,-997.45943
32.503514,0,2.1539,1500,1500.0949,0.1726333,0.1309,0,-997.45943
32.504514,0,2.142,1500,1499.698,0.1776908,0.1309,0,-1001.7827
32.505509,0,2.1301,1500,1499.698,0.1776908,0.119,0,-1001.7827
32.506511,0,2.1301,1500,1499.698,0.1862231,0.1547,0,-1001.7827
32.507513,0,2.2253,1500,1499.698,0.1895908,0.1309,0,-1001.7827
32.508511,0,2.2372,1500,1499.698,0.192304,0.1428,0,-1001.7827
32.509508,0,2.1777,1500,1499.698,0.1943151,0.1666,0,-1001.7827
32.510508,0,2.142,1500,1499.698,0.1956003,0.2023,0,-1001.7827
32.511526,0,2.2372,1500,1499.698,0.196112,0.1785,0,-1001.7827
32.512509,0,2.1896,1500,1499.698,0.1958145,0.1785,0,-1001.7827
32.51351,0,2.1658,1500,1499.698,0.1946959,0.1904,0,-1001.7827
32.51451,0,2.142,1500,1499.698,0.1927205,0.2142,0,-1001.7827
32.515598,0,2.2372,1500,1499.698,0.1898645,0.1785,0,-1001.7827
32.516521,0,2.2015,1500,1499.698,0.186116,0.1785,0,-1001.7827
32.517516,0,2.0944,1500,1499.698,0.1814512,0.1904,0,-1001.7827
32.518512,0,2.1182,1500,1499.698,0.175882,0.1904,0,-1001.7827
32.519512,0,2.1777,1500,1499.698,0.1693727,0.1785,0,-1001.7827
32.52051,0,2.1539,1500,1499.698,0.1693727,0.1785,0,-1001.7827
32.521528,0,2.1301,1500,1499.698,0.1535933,0.1904,0,-1001.7827
32.522512,0,2.1539,1500,1499.698,0.1535933,0.1785,0,-1001.7827
32.523508,0,2.2253,1500,1499.698,0.13416417,0.1785,0,-1001.7827
32.524513,0,2.1658,1500,1499.698,0.12311383,0.1904,0,-1001.7827
32.52551,0,2.142,1500,1499.698,0.11119717,0.1666,0,-1001.7827
32.526508,0,2.1539,1500,1499.698,0.09844394,0.1547,0,-1001.7827
32.527514,0,2.1896,1500,1499.698,0.08488151,0.1666,0,-1001.7827
32.528516,0,2.2491,1500,1499.698,0.07054439,0.1547,0,-1001.7827
32.529516,0,2.1539,1500,1499.698,0.05547423,0.119,0,-1001.7827
32.530514,0,2.1539,1500,1499.698,0.03970792,0.119,0,-1001.7827
32.531534,0,2.261,1500,1499.698,0.024299705,0.119,0,-1001.7827
32.532514,0,2.3086,1500,1499.698,0.04130728,0.0952,0,-1001.7827
32.533508,0,2.2491,1500,1499.698,0.05884907,0.119,0,-1001.7827
32.534508,0,2.261,1500,1499.698,0.07687876,0.0952,0,-1001.7827
32.535507,0,2.3681,1500,1499.698,0.09532495,0.0595,0,-1001.7827
32.536517,0,2.3086,1500,1499.698,0.11413052,0.0476,0,-1001.7827
32.537509,0,2.2015,1500,1499.698,0.13322169,0.0357,0,-1001.7827
32.538516,0,2.2967,1500,1499.698,0.1525342,0.0714,0,-1001.7827
32.539509,0,2.3681,1500,1499.698,0.1719907,0.0476,0,-1001.7827
32.540509,0,2.2967,1500,1499.698,0.1915067,0.0714,0,-1001.7827
32.54153,0,2.2729,1500,1499.698,0.2110346,0.0952,0,-1001.7827
32.542509,0,2.2491,1500,1499.698,0.2304673,0.1071,0,-1001.7827
32.543511,0,2.3205,1500,1499.698,0.2497334,0.1071,0,-1001.7827
32.544508,0,2.2848,1500,1499.698,0.2687496,0.1547,0,-1001.7827
32.545509,0,2.2372,1500,1499.698,0.2874445,0.1547,0,-1001.7827
32.546509,0,2.2372,1500,1499.698,0.3057348,0.1666,0,-1001.7827
32.54751,0,2.261,1500,1499.698,0.3235253,0.1785,0,-1001.7827
32.548516,0,2.2134,1500,1499.698,0.3407446,0.238,0,-1001.7827
32.54951,0,2.0944,1500,1499.698,0.3573094,0.2261,0,-1001.7827
32.550557,0,2.0825,1500,1499.698,0.3731364,0.2618,0,-1001.7827
32.551535,0,2.1539,1500,1499.698,0.3881542,0.2499,0,-1001.7827
32.552513,0,2.1301,1500,1499.698,0.3881542,0.2618,0,-1001.7827
32.553508,0,2.0587,1500,1499.698,0.4154409,0.2975,0,-1001.7827
32.554509,0,1.9754,1500,1499.418,0.427567,0.3332,0,-998.88081
32.55551,0,2.023,1500,1499.418,0.4385864,0.2856,0,-998.88081
32.55651,0,2.023,1500,1499.418,0.4385864,0.3213,0,-998.88081
32.557515,0,1.9397,1500,1499.418,0.4570314,0.3451,0,-998.88081
32.558514,0,1.9873,1500,1499.418,0.4643261,0.3808,0,-998.88081
32.559513,0,2.023,1500,1499.418,0.470288,0.3808,0,-998.88081
32.560511,0,2.023,1500,1499.418,0.4748219,0.4046,0,-998.88081
32.561525,0,2.023,1500,1499.418,0.477904,0.4165,0,-998.88081
32.562509,0,2.0349,1500,1499.418,0.4794867,0.4165,0,-998.88081
32.563508,0,2.142,1500,1499.418,0.4795462,0.4284,0,-998.88081
32.564508,0,2.1658,1500,1499.418,0.4780111,0.4522,0,-998.88081
32.565509,0,2.1301,1500,1499.418,0.4749052,0.4403,0,-998.88081
32.566509,0,2.1301,1500,1499.418,0.4701571,0.476,0,-998.88081
32.567506,0,2.1658,1500,1499.418,0.4637906,0.4641,0,-998.88081
32.568507,0,2.2491,1500,1499.418,0.45577,0.476,0,-998.88081
32.569518,0,2.2491,1500,1499.418,0.4461072,0.4641,0,-998.88081
32.570526,0,2.2848,1500,1499.418,0.4347784,0.4522,0,-998.88081
32.571534,0,2.4038,1500,1499.418,0.4218193,0.4403,0,-998.88081
32.572518,0,2.4395,1500,1499.418,0.4072418,0.4641,0,-998.88081
32.573522,0,2.4157,1500,1499.418,0.3910459,0.4879,0,-998.88081
32.574522,0,2.4395,1500,1499.418,0.3732792,0.4284,0,-998.88081
32.575518,0,2.5942,1500,1499.418,0.3539536,0.4284,0,-998.88081
32.576517,0,2.6299,1500,1499.418,0.3331286,0.4403,0,-998.88081
32.577519,0,2.5585,1500,1499.418,0.3108399,0.3927,0,-998.88081
32.578517,0,2.6061,1500,1499.418,0.287147,0.4284,0,-998.88081
32.579515,0,2.6656,1500,1499.418,0.2620856,0.4165,0,-998.88081
32.580525,0,2.6418,1500,1499.418,0.2357509,0.3689,0,-998.88081
32.581535,0,2.6418,1500,1499.418,0.2081905,0.357,0,-998.88081
32.582518,0,2.6299,1500,1499.418,0.1794877,0.3451,0,-998.88081
32.583512,0,2.6894,1500,1499.418,0.1497258,0.3094,0,-998.88081
32.584513,0,2.6656,1500,1499.418,0.1497258,0.3094,0,-998.88081
32.58551,0,2.5942,1500,1499.418,0.08734838,0.3094,0,-998.88081
32.586513,0,2.5704,1500,1499.418,0.05492088,0.2499,0,-998.88081
32.587523,0,2.6418,1500,1499.418,0.025796701,0.238,0,-998.88081
32.588515,0,2.6061,1500,1499.418,0.05950833,0.2023,0,-998.88081
32.589519,0,2.5466,1500,1499.418,0.09369822,0.1428,0,-998.88081
32.5906,0,2.499,1500,1499.418,0.12826534,0.1428,0,-998.88081
32.591541,0,2.5466,1500,1499.418,0.1630895,0.1547,0,-998.88081
32.592521,0,2.5466,1500,1499.418,0.1980517,0.1071,0,-998.88081
32.593515,0,2.499,1500,1499.418,0.2330377,0.0833,0,-998.88081
32.594521,0,2.4395,1500,1499.418,0.2679404,0.0833,0,-998.88081
32.595513,0,2.4633,1500,1499.418,0.3026051,0.1071,0,-998.88081
32.596509,0,2.4514,1500,1499.418,0.3369366,0.1666,0,-998.88081
32.597532,0,2.2967,1500,1499.418,0.370804,0.1785,0,-998.88081
32.598514,0,2.261,1500,1499.418,0.4040883,0.2142,0,-998.88081
32.599518,0,2.3562,1500,1499.418,0.4366467,0.2142,0,-998.88081
32.600521,0,2.2729,1500,1499.418,0.4683721,0.2618,0,-998.88081
32.601533,0,2.1658,1500,1499.418,0.4991455,0.2737,0,-998.88081
32.602522,0,2.1896,1500,1499.418,0.5288479,0.2975,0,-998.88081
32.603509,0,2.2134,1500,1499.418,0.5573365,0.4046,0,-998.88081
32.604509,0,2.1896,1500,1499.049,0.5845399,0.357,0,-999.59378
32.605515,0,2.0825,1500,1499.049,0.6102915,0.4403,0,-999.59378
32.606512,0,2.0587,1500,1499.049,0.6345437,0.4284,0,-999.59378
32.607509,0,2.142,1500,1499.049,0.6571299,0.4403,0,-999.59378
32.608509,0,2.1182,1500,1499.049,0.6779906,0.476,0,-999.59378
32.609509,0,2.0111,1500,1499.049,0.6970068,0.5355,0,-999.59378
32.610509,0,1.9754,1500,1499.049,0.714119,0.5593,0,-999.59378
32.611524,0,2.0825,1500,1499.049,0.7291963,0.5712,0,-999.59378
32.612508,0,2.0706,1500,1499.049,0.7421911,0.595,0,-999.59378
32.613516,0,2.0349,1500,1499.049,0.753032,0.6188,0,-999.59378
32.614516,0,2.0825,1500,1499.049,0.7616238,0.6545,0,-999.59378
32.615511,0,2.142,1500,1499.049,0.7679308,0.6664,0,-999.59378
32.61652,0,2.1301,1500,1499.049,0.7679308,0.714,0,-999.59378
32.617515,0,2.1063,1500,1499.049,0.7734643,0.6783,0,-999.59378
32.618513,0,2.1301,1500,1499.049,0.7725837,0.714,0,-999.59378
32.619527,0,2.2372,1500,1499.049,0.7692755,0.7259,0,-999.59378
32.620515,0,2.2848,1500,1499.049,0.7634564,0.7378,0,-999.59378
32.621529,0,2.2848,1500,1499.049,0.7634564,0.7497,0,-999.59378
32.622515,0,2.3205,1500,1499.049,0.744345,0.7497,0,-999.59378
32.623517,0,2.4038,1500,1499.049,0.7310408,0.7854,0,-999.59378
32.624515,0,2.4395,1500,1499.049,0.7152376,0.7735,0,-999.59378
32.625508,0,2.4871,1500,1499.049,0.6969711,0.7497,0,-999.59378
32.626508,0,2.5823,1500,1499.049,0.6762651,0.7497,0,-999.59378
32.627515,0,2.6299,1500,1499.049,0.6531553,0.7259,0,-999.59378
32.628513,0,2.6775,1500,1499.049,0.6276893,0.7735,0,-999.59378
32.629508,0,2.6775,1500,1499.049,0.5999266,0.7378,0,-999.59378
32.630514,0,2.7608,1500,1499.049,0.5699267,0.7021,0,-999.59378
32.631538,0,2.8322,1500,1499.049,0.5377491,0.6783,0,-999.59378
32.632518,0,2.8917,1500,1499.049,0.5035009,0.6664,0,-999.59378
32.63352,0,2.856,1500,1499.049,0.4672297,0.6664,0,-999.59378
32.634519,0,2.8441,1500,1499.049,0.4290902,0.6426,0,-999.59378
32.63552,0,2.9274,1500,1499.049,0.3891181,0.5712,0,-999.59378
32.636523,0,2.9512,1500,1499.049,0.34748,0.5831,0,-999.59378
32.637525,0,2.9155,1500,1499.049,0.3042473,0.5355,0,-999.59378
32.638519,0,2.9393,1500,1499.049,0.2595866,0.4879,0,-999.59378
32.639522,0,2.9512,1500,1499.049,0.2135931,0.4522,0,-999.59378
32.640524,0,2.9393,1500,1499.049,0.1664334,0.476,0,-999.59378
32.64153,0,2.8679,1500,1499.049,0.11823126,0.4284,0,-999.59378
32.642509,0,2.856,1500,1499.049,0.069139,0.3808,0,-999.59378
32.643513,0,2.8798,1500,1499.049,0.028290941,0.3213,0,-999.59378
32.64451,0,2.8203,1500,1499.049,0.07870422,0.2737,0,-999.59378
32.645509,0,2.7727,1500,1499.049,0.12953864,0.238,0,-999.59378
32.64651,0,2.7013,1500,1499.049,0.12953864,0.2499,0,-999.59378
32.647509,0,2.6418,1500,1499.049,0.1806301,0.1785,0,-999.59378
32.648512,0,2.6537,1500,1499.049,0.2318239,0.1428,0,-999.59378
32.649517,0,2.5347,1500,1499.049,0.3338069,0.0833,0,-999.59378
32.650515,0,2.5228,1500,1499.049,0.384251,0.119,0,-999.59378
32.651534,0,2.5466,1500,1499.049,0.4341239,0.1547,0,-999.59378
32.652516,0,2.4514,1500,1499.049,0.4832352,0.1785,0,-999.59378
32.653515,0,2.3562,1500,1499.049,0.5314302,0.2618,0,-999.59378
32.654517,0,2.3681,1500,1498.862,0.5785185,0.2737,0,-999.47072
32.65552,0,2.4157,1500,1498.862,0.6243454,0.2975,0,-999.47072
32.656518,0,2.3443,1500,1498.862,0.6687443,0.357,0,-999.47072
32.657515,0,2.1777,1500,1498.862,0.7115605,0.3927,0,-999.47072
32.658527,0,2.2134,1500,1498.862,0.7526155,0.476,0,-999.47072
32.659513,0,2.1777,1500,1498.862,0.7917784,0.5117,0,-999.47072
32.660513,0,2.1063,1500,1498.862,0.8289064,0.5355,0,-999.47072
32.661533,0,2.0706,1500,1498.862,0.863821,0.5712,0,-999.47072
32.662516,0,2.0825,1500,1498.862,0.8964151,0.6188,0,-999.47072
32.663515,0,2.0706,1500,1498.862,0.926534,0.6783,0,-999.47072
32.664508,0,2.0349,1500,1498.862,0.9540825,0.7259,0,-999.47072
32.665508,0,2.0111,1500,1498.862,0.9789059,0.7735,0,-999.47072
32.666507,0,2.0111,1500,1498.862,1.0009328,0.7854,0,-999.47072
32.667518,0,2.0468,1500,1498.862,1.0200323,0.8211,0,-999.47072
32.668522,0,2.023,1500,1498.862,1.036133,0.8687,0,-999.47072
32.669521,0,1.9992,1500,1498.862,1.0491278,0.8687,0,-999.47072
32.67052,0,2.0468,1500,1498.862,1.0589691,0.9401,0,-999.47072
32.67154,0,2.1658,1500,1498.862,1.0655736,0.9282,0,-999.47072
32.672521,0,2.142,1500,1498.862,1.0688937,0.952,0,-999.47072
32.673523,0,2.1658,1500,1498.862,1.0688937,0.9877,0,-999.47072
32.674514,0,2.2372,1500,1498.862,1.0655141,1.0353,0,-999.47072
32.675517,0,2.3681,1500,1498.862,1.0587668,1.0353,0,-999.47072
32.676519,0,2.4157,1500,1498.862,1.0486042,1.0591,0,-999.47072
32.67752,0,2.4157,1500,1498.862,1.0350858,1.071,0,-999.47072
32.678515,0,2.5109,1500,1498.862,1.0181283,1.071,0,-999.47072
32.679523,0,2.5704,1500,1498.862,0.9978507,1.0591,0,-999.47072
32.680529,0,2.6775,1500,1498.862,0.9978507,1.0472,0,-999.47072
32.681533,0,2.7251,1500,1498.862,0.9473114,1.0234,0,-999.47072
32.682521,0,2.8322,1500,1498.862,0.9171568,1.0234,0,-999.47072
32.683513,0,2.8917,1500,1498.862,0.8838725,1.0472,0,-999.47072
32.684517,0,2.9393,1500,1498.862,0.8474823,1.0234,0,-999.47072
32.685516,0,2.9393,1500,1498.862,0.8080933,0.9877,0,-999.47072
32.686511,0,3.0583,1500,1498.862,0.7658245,0.952,0,-999.47072
32.68751,0,3.094,1500,1498.862,0.7207592,0.9401,0,-999.47072
32.688517,0,3.1773,1500,1498.862,0.6730402,0.952,0,-999.47072
32.689517,0,3.1416,1500,1498.862,0.6227865,0.9163,0,-999.47072
32.690518,0,3.1178,1500,1498.862,0.5701409,0.8806,0,-999.47072
32.691538,0,3.1654,1500,1498.862,0.5152343,0.8092,0,-999.47072
32.693517,0,3.1416,1500,1498.862,0.3993521,0.7378,0,-999.47072
32.694522,0,3.1773,1500,1498.862,0.3387097,0.7021,0,-999.47072
32.695518,0,3.1654,1500,1498.862,0.2764965,0.6426,0,-999.47072
32.696518,0,3.1416,1500,1498.862,0.2129029,0.6188,0,-999.47072
32.697512,0,2.975,1500,1498.862,0.1481193,0.5117,0,-999.47072
32.698523,0,3.0107,1500,1498.862,0.08236109,0.476,0,-999.47072
32.699516,0,3.0345,1500,1498.862,0.031775261,0.4403,0,-999.47072
32.700515,0,2.9393,1500,1498.862,0.0985201,0.3689,0,-999.47072
32.701541,0,2.8441,1500,1498.862,0.1650292,0.3451,0,-999.47072
32.70252,0,2.8203,1500,1498.862,0.231098,0.2856,0,-999.47072
32.703517,0,2.7965,1500,1498.862,0.2965004,0.1904,0,-999.47072
32.70452,0,2.7608,1500,1498.894,0.3610579,0.1309,0,-995.77166
32.705512,0,2.7608,1500,1498.894,0.4245444,0.0952,0,-995.77166
32.706512,0,2.7489,1500,1498.894,0.4867695,0.1428,0,-995.77166
32.707514,0,2.6775,1500,1498.894,0.5475547,0.1904,0,-995.77166
32.708515,0,2.6299,1500,1498.894,0.606662,0.2618,0,-995.77166
32.709514,0,2.499,1500,1498.894,0.6639486,0.2856,0,-995.77166
32.710514,0,2.4871,1500,1498.894,0.7192122,0.3689,0,-995.77166
32.711543,0,2.5228,1500,1498.894,0.7722981,0.4046,0,-995.77166
32.712519,0,2.4514,1500,1498.894,0.7722981,0.4403,0,-995.77166
32.713516,0,2.3562,1500,1498.894,0.8712228,0.5593,0,-995.77166
32.714516,0,2.3324,1500,1498.894,0.9167522,0.5831,0,-995.77166
32.715525,0,2.3443,1500,1498.894,0.9594732,0.595,0,-995.77166
32.716514,0,2.2729,1500,1498.894,0.999243,0.6664,0,-995.77166
32.717517,0,2.2134,1500,1498.894,1.0359426,0.7735,0,-995.77166
32.718513,0,2.2015,1500,1498.894,1.0694649,0.8211,0,-995.77166
32.719516,0,2.1777,1500,1498.894,1.099679,0.8211,0,-995.77166
32.720525,0,2.1182,1500,1498.894,1.1265254,0.9282,0,-995.77166
32.721539,0,2.0587,1500,1498.894,1.1498613,0.9401,0,-995.77166
32.722515,0,2.0587,1500,1498.894,1.1696986,0.9401,0,-995.77166
32.723513,0,2.0706,1500,1498.894,1.1858707,1.0115,0,-995.77166
32.724513,0,2.0706,1500,1498.894,1.1984371,1.0472,0,-995.77166
32.725515,0,1.9635,1500,1498.894,1.207255,1.0591,0,-995.77166
32.726513,0,2.0349,1500,1498.894,1.207255,1.1543,0,-995.77166
32.727515,0,2.0587,1500,1498.894,1.2137405,1.1543,0,-995.77166
